1.180000e+00	7.834479e-157	1.153141e-163	7.834480e-157	3.358787e-158	1.935174e-158
1.200000e+00	7.872539e-159	7.385909e-166	7.872540e-159	3.323323e-161	7.011572e-161
1.220000e+00	1.796820e-162	5.599218e-169	1.796821e-162	7.262569e-164	1.291437e-163
1.240000e+00	4.027133e-164	1.930933e-171	4.027133e-164	2.680141e-166	1.259172e-166
1.260000e+00	1.167076e-167	2.018993e-174	1.167076e-167	4.966717e-169	2.727057e-169
1.280000e+00	1.134679e-169	3.626386e-177	1.134679e-169	4.845605e-172	1.017268e-171
1.300000e+00	2.834211e-173	6.761264e-180	2.834212e-173	1.028466e-174	1.904589e-174
1.320000e+00	5.838812e-175	1.921128e-182	5.838812e-175	3.886381e-177	1.839820e-177
1.340000e+00	1.751181e-178	2.300474e-185	1.751181e-178	7.306130e-180	3.877477e-180
1.360000e+00	1.635632e-180	4.939298e-188	1.635632e-180	7.059067e-183	1.477552e-182
1.380000e+00	4.509533e-184	9.395311e-191	4.509534e-184	1.467472e-185	2.797078e-185
1.400000e+00	8.444235e-186	1.634527e-193	8.444235e-186	5.642030e-188	2.684432e-188
1.420000e+00	2.642370e-189	3.608932e-196	2.642370e-189	1.071217e-190	5.551107e-191
1.440000e+00	2.356676e-191	4.945284e-199	2.356676e-191	1.028380e-193	2.147247e-193
1.460000e+00	7.170456e-195	1.102865e-201	7.170457e-195	2.105702e-196	4.096584e-196
1.480000e+00	1.218679e-196	2.268176e-204	1.218679e-196	8.197986e-199	3.913712e-199
1.500000e+00	4.001749e-200	3.442961e-207	4.001749e-200	1.567344e-201	7.981333e-202
1.520000e+00	3.390664e-202	8.209682e-210	3.390664e-202	1.497762e-204	3.121587e-204
1.540000e+00	1.144047e-205	1.463230e-212	1.144047e-205	3.032250e-207	5.989433e-207
1.560000e+00	1.756271e-207	3.824796e-215	1.756271e-207	1.191512e-209	5.703794e-210
1.580000e+00	6.094782e-211	4.990444e-218	6.094783e-211	2.289742e-212	1.151235e-212
1.600000e+00	4.873573e-213	1.269213e-220	4.873573e-213	2.180536e-215	4.539713e-215
1.620000e+00	1.823415e-216	1.977498e-223	1.823415e-216	4.379255e-218	8.745497e-218
